payoff,network,strategy,strategy_short,mean_barC,std_barC,mean_smax,std_smax,mean_chi,std_chi,Pr_allC,Pr_allD,mean_t_absorb,std_t_absorb
beta_4.50,ER_k4,TitForTatStrategy,TFT,0.4962916666666667,0.07044614852462854,0.3747083333333333,0.10696825349489038,1.4564999241383672,0.899086423347291,0.0,0.0,2000.0,0.0
beta_4.50,Grid_20x20,ImitationStrategy,Imitate,0.0736398137254902,0.021200344176001133,0.014855603448275866,0.005430140489795477,2.5696951293661154,0.7479695038854766,0.0,0.03333333333333333,1935.6,352.73332703332704
beta_4.50,Grid_20x20,RLStrategy,RL,0.096416,0.0030897857028692388,0.008950916666666668,0.0007180209520924009,1.2956054094137905,0.06331107414982226,0.0,0.0,2000.0,0.0
beta_4.50,Grid_20x20,TitForTatStrategy,TFT,0.4734480985632301,0.15859623374568493,0.0025,0.0,0.0,0.0,0.13333333333333333,0.23333333333333334,1280.3333333333333,961.9970726650325
beta_4.50,WS_k4_p0.1,ImitationStrategy,Imitate,0.11622166666666667,0.03205777697170869,0.01854577586206897,0.00574289095097179,3.0262631668629516,0.46241518892678846,0.0,0.03333333333333333,1933.7666666666667,362.774907254255
beta_4.50,WS_k4_p0.1,RLStrategy,RL,0.09857158333333334,0.00523119919673487,0.0107495,0.002178882523617127,1.3716238791852384,0.09705885681370426,0.0,0.0,2000.0,0.0
beta_4.50,WS_k4_p0.1,TitForTatStrategy,TFT,0.46203156329631495,0.17364672668621225,0.021180555555555557,0.019138006064995133,2.1785885690640323,0.10363701949544664,0.13333333333333333,0.26666666666666666,1221.9666666666667,969.2068382973259
beta_5.00,ER_k4,ImitationStrategy,Imitate,0.03972116666666667,0.010606115402765596,0.006935833333333334,0.0015985098574509372,1.3780670448116268,0.31387469076960045,0.0,0.0,2000.0,0.0
beta_5.00,ER_k4,RLStrategy,RL,0.3947509166666667,0.028220643027414286,0.3008914166666667,0.04430335467217277,2.7475345685377066,0.849698894121653,0.0,0.0,2000.0,0.0
beta_5.00,ER_k4,TitForTatStrategy,TFT,0.507125,0.06567057120517371,0.39445833333333336,0.09613359695051298,1.4395635930473825,1.1789288817126233,0.0,0.0,2000.0,0.0
beta_5.00,Grid_20x20,ImitationStrategy,Imitate,0.0866680243938918,0.02799035300859695,0.020888333333333335,0.010041093570729924,2.796242441265888,0.6949237507320662,0.0,0.1,1805.7,592.8718620642965
beta_5.00,Grid_20x20,RLStrategy,RL,0.10335125,0.003665241721223855,0.009403,0.0008445334868108122,1.3384684508706084,0.06211534668699224,0.0,0.0,2000.0,0.0
beta_5.00,Grid_20x20,TitForTatStrategy,TFT,0.47581260107750045,0.17682909025423296,0.0025,0.0,0.0,0.0,0.23333333333333334,0.3,953.5333333333333,995.6146510238452
beta_5.00,WS_k4_p0.1,ImitationStrategy,Imitate,0.12811125274725274,0.036359342303387825,0.021270535714285718,0.00981806298683666,3.372617983321894,0.7774080899208164,0.0,0.06666666666666667,1868.2666666666667,501.335590909566
beta_5.00,WS_k4_p0.1,RLStrategy,RL,0.10774766666666667,0.0071515289218138725,0.011389333333333335,0.0026773182778518406,1.4310268614005832,0.11617640381172553,0.0,0.0,2000.0,0.0
beta_5.00,WS_k4_p0.1,TitForTatStrategy,TFT,0.4867241252400919,0.16966579019168004,0.05125,0.13389457551723732,2.1261986325421365,0.13716697009322196,0.16666666666666666,0.23333333333333334,1220.4333333333334,971.1126460222664
