payoff,network,strategy,barC,chi_bar,smax_bar,absorbed,absorb_state,t_absorb,n_steps_executed,cluster_samples_json,cluster_sizes_window_json,strategy_short
beta_4.50,Grid_10x10,ImitationStrategy,0.04357594936708861,,,True,allD,316,316,"[{""t"": 1, ""sizes"": [2, 38, 1, 1, 1, 5, 1, 1]}, {""t"": 51, ""sizes"": [2]}, {""t"": 101, ""sizes"": [2, 1]}, {""t"": 151, ""sizes"": [2, 1]}, {""t"": 201, ""sizes"": [2, 1]}, {""t"": 251, ""sizes"": [2]}, {""t"": 301, ""sizes"": [2]}]",[],Imitate
beta_4.50,ER_k4,ImitationStrategy,0.09025641025641025,,,True,allD,39,39,"[{""t"": 1, ""sizes"": [40, 1, 1, 1, 1, 1, 1, 1]}]",[],Imitate
beta_4.50,ER_k4,ImitationStrategy,0.032560000000000006,0.6,0.01586,False,,1000,1000,"[{""t"": 1, ""sizes"": [35, 1, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 1, 1]}, {""t"": 101, ""sizes"": [1, 1]}, {""t"": 151, ""sizes"": [1, 1]}, {""t"": 201, ""sizes"": [2, 1, 1]}, {""t"": 251, ""sizes"": [2, 1, 1]}, {""t"": 301, ""sizes"": [2, 1, 1]}, {""t"": 351, ""sizes"": [1, 1, 1]}, {""t"": 401, ""sizes"": [1, 1]}, {""t"": 451, ""sizes"": [1, 1]}, {""t"": 501, ""sizes"": [2, 1, 1]}, {""t"": 551, ""sizes"": [2, 1, 1]}, {""t"": 601, ""sizes"": [2, 1, 1]}, {""t"": 651, ""sizes"": [1, 1, 1]}, {""t"": 701, ""sizes"": [1, 1]}, {""t"": 751, ""sizes"": [1, 1]}, {""t"": 801, ""sizes"": [2, 1, 1]}, {""t"": 851, ""sizes"": [2, 1, 1]}, {""t"": 901, ""sizes"": [2, 1, 1]}, {""t"": 951, ""sizes"": [1, 1, 1]}]","[2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",Imitate
beta_4.50,ER_k4,ImitationStrategy,0.05562000000000002,1.0,0.01948,False,,1000,1000,"[{""t"": 1, ""sizes"": [52, 2, 1, 1, 1, 2, 1]}, {""t"": 51, ""sizes"": [1, 1, 2, 3, 2]}, {""t"": 101, ""sizes"": [2, 1]}, {""t"": 151, ""sizes"": [1, 2, 2, 1]}, {""t"": 201, ""sizes"": [2, 1, 1, 2]}, {""t"": 251, ""sizes"": [2, 1, 2, 2]}, {""t"": 301, ""sizes"": [2, 1, 2, 2]}, {""t"": 351, ""sizes"": [2, 1, 1, 2]}, {""t"": 401, ""sizes"": [1, 1, 2, 2]}, {""t"": 451, ""sizes"": [2, 1]}, {""t"": 501, ""sizes"": [1, 2, 2, 1]}, {""t"": 551, ""sizes"": [2, 1, 2]}, {""t"": 601, ""sizes"": [2, 1, 2, 2]}, {""t"": 651, ""sizes"": [2, 1]}, {""t"": 701, ""sizes"": [2, 1, 2, 2]}, {""t"": 751, ""sizes"": [1, 1, 1, 2]}, {""t"": 801, ""sizes"": [2, 1, 2, 2]}, {""t"": 851, ""sizes"": [1, 2, 2, 1]}, {""t"": 901, ""sizes"": [2, 1, 1, 2]}, {""t"": 951, ""sizes"": [2, 1, 2, 2]}]","[1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2]",Imitate
beta_4.50,ER_k4,ImitationStrategy,0.0364,0.9,0.027300000000000012,False,,1000,1000,"[{""t"": 1, ""sizes"": [46, 1, 1]}, {""t"": 51, ""sizes"": [1, 3, 1]}, {""t"": 101, ""sizes"": [3, 1]}, {""t"": 151, ""sizes"": [3, 1]}, {""t"": 201, ""sizes"": [2, 1]}, {""t"": 251, ""sizes"": [3, 1]}, {""t"": 301, ""sizes"": [1]}, {""t"": 351, ""sizes"": [3, 1]}, {""t"": 401, ""sizes"": [3, 1]}, {""t"": 451, ""sizes"": [3, 1]}, {""t"": 501, ""sizes"": [3, 1]}, {""t"": 551, ""sizes"": [3, 1]}, {""t"": 601, ""sizes"": [3, 1]}, {""t"": 651, ""sizes"": [3, 1]}, {""t"": 701, ""sizes"": [3, 1]}, {""t"": 751, ""sizes"": [2, 1]}, {""t"": 801, ""sizes"": [3, 1]}, {""t"": 851, ""sizes"": [1]}, {""t"": 901, ""sizes"": [3, 1]}, {""t"": 951, ""sizes"": [3, 1]}]","[3, 1, 3, 1, 3, 1, 3, 1, 3, 1, 2, 1, 3, 1, 1, 3, 1, 3, 1]",Imitate
beta_4.50,ER_k4,ImitationStrategy,0.03094,0.2,0.02,False,,1000,1000,"[{""t"": 1, ""sizes"": [53, 2, 1]}, {""t"": 51, ""sizes"": [2, 2]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [2]}, {""t"": 201, ""sizes"": [1, 2]}, {""t"": 251, ""sizes"": [2, 2]}, {""t"": 301, ""sizes"": [2]}, {""t"": 351, ""sizes"": [2, 2]}, {""t"": 401, ""sizes"": [2]}, {""t"": 451, ""sizes"": [2, 2]}, {""t"": 501, ""sizes"": [2, 1]}, {""t"": 551, ""sizes"": [2, 2]}, {""t"": 601, ""sizes"": [2, 2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [2]}, {""t"": 751, ""sizes"": [1, 2]}, {""t"": 801, ""sizes"": [2, 2]}, {""t"": 851, ""sizes"": [2]}, {""t"": 901, ""sizes"": [2, 2]}, {""t"": 951, ""sizes"": [2]}]","[2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2]",Imitate
beta_4.50,ER_k4,ImitationStrategy,0.06568000000000002,1.35,0.028240000000000008,False,,1000,1000,"[{""t"": 1, ""sizes"": [3, 33, 4, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [3, 2, 1, 1]}, {""t"": 101, ""sizes"": [3, 1, 1]}, {""t"": 151, ""sizes"": [3, 2, 1, 1]}, {""t"": 201, ""sizes"": [2, 2, 1, 1]}, {""t"": 251, ""sizes"": [3, 2, 1, 1]}, {""t"": 301, ""sizes"": [3, 2, 1, 1]}, {""t"": 351, ""sizes"": [3, 2, 1, 1]}, {""t"": 401, ""sizes"": [3, 2, 1, 1]}, {""t"": 451, ""sizes"": [3, 2, 1, 1]}, {""t"": 501, ""sizes"": [2, 2, 1, 1]}, {""t"": 551, ""sizes"": [3, 2, 1, 1]}, {""t"": 601, ""sizes"": [3, 2, 1, 1]}, {""t"": 651, ""sizes"": [3, 1, 1]}, {""t"": 701, ""sizes"": [3, 2, 1, 1]}, {""t"": 751, ""sizes"": [3, 2, 1, 1]}, {""t"": 801, ""sizes"": [2, 2, 1, 1]}, {""t"": 851, ""sizes"": [3, 2, 1, 1]}, {""t"": 901, ""sizes"": [3, 2, 1, 1]}, {""t"": 951, ""sizes"": [3, 2, 1, 1]}]","[2, 2, 1, 1, 3, 2, 1, 1, 3, 2, 1, 1, 3, 1, 1, 3, 2, 1, 1, 3, 2, 1, 1, 2, 2, 1, 1, 3, 2, 1, 1, 3, 2, 1, 1, 3, 2, 1, 1]",Imitate
beta_4.50,ER_k4,ImitationStrategy,0.14735294117647058,,,True,allD,68,68,"[{""t"": 1, ""sizes"": [45, 1, 1, 2, 2, 1]}, {""t"": 51, ""sizes"": [2, 2, 2, 2]}]",[],Imitate
beta_4.50,ER_k4,ImitationStrategy,0.022640000000000004,0.3,0.015099999999999999,False,,1000,1000,"[{""t"": 1, ""sizes"": [1, 34, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1]}, {""t"": 51, ""sizes"": [2, 1]}, {""t"": 101, ""sizes"": [2, 1]}, {""t"": 151, ""sizes"": [2, 1]}, {""t"": 201, ""sizes"": [2, 1]}, {""t"": 251, ""sizes"": [2, 1]}, {""t"": 301, ""sizes"": [2, 1]}, {""t"": 351, ""sizes"": [2, 1]}, {""t"": 401, ""sizes"": [2, 1]}, {""t"": 451, ""sizes"": [1, 1]}, {""t"": 501, ""sizes"": [2, 1]}, {""t"": 551, ""sizes"": [1, 1]}, {""t"": 601, ""sizes"": [1, 1]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [1, 1]}, {""t"": 751, ""sizes"": [1]}, {""t"": 801, ""sizes"": [1, 1]}, {""t"": 851, ""sizes"": [1]}, {""t"": 901, ""sizes"": [2, 1]}, {""t"": 951, ""sizes"": [2, 1]}]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",Imitate
beta_4.50,ER_k4,ImitationStrategy,0.11,,,True,allD,36,36,"[{""t"": 1, ""sizes"": [31, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]}]",[],Imitate
beta_4.50,ER_k4,ImitationStrategy,0.10455555555555555,,,True,allD,90,90,"[{""t"": 1, ""sizes"": [1, 47, 1, 1, 1]}, {""t"": 51, ""sizes"": [2, 3]}]",[],Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.14034,2.408547008547008,0.0419,False,,1000,1000,"[{""t"": 1, ""sizes"": [15, 9, 14, 7, 4, 2, 2]}, {""t"": 51, ""sizes"": [2, 2, 4, 2, 1, 1, 5, 2]}, {""t"": 101, ""sizes"": [3]}, {""t"": 151, ""sizes"": [4, 2, 5, 2, 2]}, {""t"": 201, ""sizes"": [3, 4, 2, 3, 2, 2]}, {""t"": 251, ""sizes"": [3, 2, 4, 1]}, {""t"": 301, ""sizes"": [3, 4, 2, 4]}, {""t"": 351, ""sizes"": [3, 4, 4, 2, 2]}, {""t"": 401, ""sizes"": [3, 2, 4, 2, 3, 3, 2]}, {""t"": 451, ""sizes"": [3, 3, 5, 2]}, {""t"": 501, ""sizes"": [3, 4, 2, 5]}, {""t"": 551, ""sizes"": [3, 3, 4, 3, 2, 2]}, {""t"": 601, ""sizes"": [3, 2, 4, 2, 2, 2, 2]}, {""t"": 651, ""sizes"": [3, 3]}, {""t"": 701, ""sizes"": [3, 4, 2, 4, 2, 2]}, {""t"": 751, ""sizes"": [3, 2, 4, 2, 3, 4, 2]}, {""t"": 801, ""sizes"": [3, 3, 5, 2, 1]}, {""t"": 851, ""sizes"": [3, 3, 4, 2, 5]}, {""t"": 901, ""sizes"": [3, 4, 2, 3, 5, 2]}, {""t"": 951, ""sizes"": [3, 4, 2, 3, 2, 2, 1]}]","[3, 4, 2, 5, 3, 3, 4, 3, 2, 2, 3, 2, 4, 2, 2, 2, 2, 3, 3, 3, 4, 2, 4, 2, 2, 3, 2, 4, 2, 3, 4, 2, 3, 3, 5, 2, 1, 3, 3, 4, 2, 5, 3, 4, 2, 3, 5, 2, 3, 4, 2, 3, 2, 2, 1]",Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.1498360655737705,,,True,allD,61,61,"[{""t"": 1, ""sizes"": [34, 1, 2, 5, 8, 1]}, {""t"": 51, ""sizes"": [2, 1, 3]}]",[],Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.11470000000000001,2.0949999999999998,0.034559999999999994,False,,1000,1000,"[{""t"": 1, ""sizes"": [11, 9, 1, 3, 22, 2, 1, 2, 2]}, {""t"": 51, ""sizes"": [2, 3, 2, 3, 6, 2]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [2, 4, 2, 3, 3, 2]}, {""t"": 201, ""sizes"": [2, 3, 3, 2]}, {""t"": 251, ""sizes"": [3, 2, 3]}, {""t"": 301, ""sizes"": [4, 3, 3]}, {""t"": 351, ""sizes"": [2, 4, 2, 3, 1, 2]}, {""t"": 401, ""sizes"": [2, 4, 2, 3, 3, 2]}, {""t"": 451, ""sizes"": [4, 3, 1, 3]}, {""t"": 501, ""sizes"": [4, 2, 3, 3]}, {""t"": 551, ""sizes"": [2, 2, 3, 3, 2]}, {""t"": 601, ""sizes"": [2, 3, 2, 3, 3, 2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [2, 4, 2, 3, 3, 2]}, {""t"": 751, ""sizes"": [2, 3, 3, 2]}, {""t"": 801, ""sizes"": [3, 2, 3]}, {""t"": 851, ""sizes"": [4, 3, 3]}, {""t"": 901, ""sizes"": [2, 4, 2, 3, 1, 2]}, {""t"": 951, ""sizes"": [2, 4, 2, 3, 3, 2]}]","[4, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 2, 3, 3, 2, 2, 2, 4, 2, 3, 3, 2, 2, 3, 3, 2, 3, 2, 3, 4, 3, 3, 2, 4, 2, 3, 1, 2, 2, 4, 2, 3, 3, 2]",Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.25,,,True,allD,2,2,"[{""t"": 1, ""sizes"": [2, 6, 3, 1, 12, 1, 11, 1, 1, 2, 1, 3, 1, 3, 2]}]",[],Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.15971428571428573,,,True,allD,35,35,"[{""t"": 1, ""sizes"": [2, 11, 1, 1, 1, 1, 3, 3, 2, 1, 4, 1, 3, 1, 2, 3, 3, 3]}]",[],Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.06502000000000001,1.0666666666666669,0.037840000000000006,False,,1000,1000,"[{""t"": 1, ""sizes"": [38, 5, 3, 9, 1]}, {""t"": 51, ""sizes"": [4, 1, 4]}, {""t"": 101, ""sizes"": [4]}, {""t"": 151, ""sizes"": [2, 1, 4]}, {""t"": 201, ""sizes"": [4, 2]}, {""t"": 251, ""sizes"": [4, 2]}, {""t"": 301, ""sizes"": [4, 2, 1]}, {""t"": 351, ""sizes"": [2, 2, 4]}, {""t"": 401, ""sizes"": [4, 4]}, {""t"": 451, ""sizes"": [2, 4]}, {""t"": 501, ""sizes"": [1, 4]}, {""t"": 551, ""sizes"": [2, 4]}, {""t"": 601, ""sizes"": [4, 4]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [2, 1, 4]}, {""t"": 751, ""sizes"": [4, 2]}, {""t"": 801, ""sizes"": [4, 4]}, {""t"": 851, ""sizes"": [4, 2, 4]}, {""t"": 901, ""sizes"": [2, 2, 4]}, {""t"": 951, ""sizes"": [4, 4]}]","[1, 4, 2, 4, 4, 4, 1, 2, 1, 4, 4, 2, 4, 4, 4, 2, 4, 2, 2, 4, 4, 4]",Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.15208333333333335,,,True,allD,48,48,"[{""t"": 1, ""sizes"": [2, 2, 1, 2, 1, 1, 4, 11, 1, 7, 1, 4, 6, 8]}]",[],Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.06704,1.6,0.03456,False,,1000,1000,"[{""t"": 1, ""sizes"": [38, 2, 4, 1, 1, 1, 4, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [2, 2, 3, 6, 3]}, {""t"": 101, ""sizes"": [2, 4]}, {""t"": 151, ""sizes"": [2, 2, 3, 4]}, {""t"": 201, ""sizes"": [2, 2, 2, 3]}, {""t"": 251, ""sizes"": [2, 4]}, {""t"": 301, ""sizes"": [3]}, {""t"": 351, ""sizes"": [2, 2, 4]}, {""t"": 401, ""sizes"": [2, 2, 2]}, {""t"": 451, ""sizes"": [2, 4]}, {""t"": 501, ""sizes"": [2, 2, 3]}, {""t"": 551, ""sizes"": [2, 2, 4]}, {""t"": 601, ""sizes"": [2, 2, 3]}, {""t"": 651, ""sizes"": [2, 4]}, {""t"": 701, ""sizes"": [2, 2, 4]}, {""t"": 751, ""sizes"": [2, 2, 2, 3]}, {""t"": 801, ""sizes"": [2, 2, 4]}, {""t"": 851, ""sizes"": [3]}, {""t"": 901, ""sizes"": [2, 4]}, {""t"": 951, ""sizes"": [2, 2, 2]}]","[2, 2, 3, 2, 2, 4, 2, 2, 3, 2, 4, 2, 2, 4, 2, 2, 2, 3, 2, 2, 4, 3, 2, 4, 2, 2, 2]",Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.235,,,True,allD,2,2,"[{""t"": 1, ""sizes"": [14, 9, 2, 2, 5, 10, 1, 1, 2, 1]}]",[],Imitate
beta_4.50,WS_k4_p0.1,ImitationStrategy,0.2361538461538462,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [21, 1, 7, 1, 2, 6, 2, 1, 2, 3, 1, 2]}]",[],Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.13192,1.4142857142857141,0.10914000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [62]}, {""t"": 51, ""sizes"": [13, 2, 3]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [6, 2, 6]}, {""t"": 201, ""sizes"": [14, 2]}, {""t"": 251, ""sizes"": [14, 2]}, {""t"": 301, ""sizes"": [12]}, {""t"": 351, ""sizes"": [10, 2]}, {""t"": 401, ""sizes"": [14]}, {""t"": 451, ""sizes"": [14, 2]}, {""t"": 501, ""sizes"": [14]}, {""t"": 551, ""sizes"": [5, 2, 7]}, {""t"": 601, ""sizes"": [13, 2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [6, 2, 6]}, {""t"": 751, ""sizes"": [14, 2]}, {""t"": 801, ""sizes"": [14, 2]}, {""t"": 851, ""sizes"": [12]}, {""t"": 901, ""sizes"": [10, 2]}, {""t"": 951, ""sizes"": [14]}]","[14, 5, 2, 7, 13, 2, 2, 6, 2, 6, 14, 2, 14, 2, 12, 10, 2, 14]",Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.08824000000000001,1.459047619047619,0.03186,False,,1000,1000,"[{""t"": 1, ""sizes"": [1, 2, 1, 31, 1, 1, 1, 1, 3, 6, 1, 2]}, {""t"": 51, ""sizes"": [2, 2, 4, 1, 2]}, {""t"": 101, ""sizes"": [2, 2, 2]}, {""t"": 151, ""sizes"": [2, 2, 2, 2]}, {""t"": 201, ""sizes"": [2, 3, 2]}, {""t"": 251, ""sizes"": [2, 3, 2, 4]}, {""t"": 301, ""sizes"": [1, 2, 2, 2]}, {""t"": 351, ""sizes"": [1, 3, 2, 4, 2]}, {""t"": 401, ""sizes"": [1, 2, 2, 1]}, {""t"": 451, ""sizes"": [1, 2, 4, 2]}, {""t"": 501, ""sizes"": [3, 2, 4]}, {""t"": 551, ""sizes"": [3, 2, 4, 2]}, {""t"": 601, ""sizes"": [2, 4, 1, 2]}, {""t"": 651, ""sizes"": [2, 2]}, {""t"": 701, ""sizes"": [2, 2, 2]}, {""t"": 751, ""sizes"": [3, 2]}, {""t"": 801, ""sizes"": [2, 3, 2, 4]}, {""t"": 851, ""sizes"": [2, 2, 2, 2]}, {""t"": 901, ""sizes"": [2, 3, 2, 4, 2]}, {""t"": 951, ""sizes"": [2, 2, 2, 1]}]","[3, 2, 4, 3, 2, 4, 2, 2, 4, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 4, 2, 2, 2, 2, 2, 3, 2, 4, 2, 2, 2, 2, 1]",Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.07366000000000002,1.7666666666666668,0.027280000000000006,False,,1000,1000,"[{""t"": 1, ""sizes"": [2, 3, 17, 1, 1, 11, 14, 2, 1]}, {""t"": 51, ""sizes"": [1, 1, 1, 2, 2, 2]}, {""t"": 101, ""sizes"": [1, 1, 2]}, {""t"": 151, ""sizes"": [3, 2, 2]}, {""t"": 201, ""sizes"": [3, 2, 2]}, {""t"": 251, ""sizes"": [2, 3, 2]}, {""t"": 301, ""sizes"": [3, 2, 2]}, {""t"": 351, ""sizes"": [3, 3, 2, 2, 2]}, {""t"": 401, ""sizes"": [3, 1, 2]}, {""t"": 451, ""sizes"": [2, 2, 2, 2]}, {""t"": 501, ""sizes"": [2, 3]}, {""t"": 551, ""sizes"": [3, 2, 2, 2, 2]}, {""t"": 601, ""sizes"": [1, 1, 1, 2, 2]}, {""t"": 651, ""sizes"": [1, 1, 2]}, {""t"": 701, ""sizes"": [3, 2, 2]}, {""t"": 751, ""sizes"": [3, 2, 2]}, {""t"": 801, ""sizes"": [2, 3, 2]}, {""t"": 851, ""sizes"": [3, 2, 2]}, {""t"": 901, ""sizes"": [3, 3, 2, 2, 2]}, {""t"": 951, ""sizes"": [3, 1, 2]}]","[2, 3, 3, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 1, 2]",Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.07534,1.4323809523809523,0.03184,False,,1000,1000,"[{""t"": 1, ""sizes"": [2, 1, 1, 2, 3, 8, 1, 1, 3, 4, 7, 1, 4, 6]}, {""t"": 51, ""sizes"": [2, 1, 4, 2, 1]}, {""t"": 101, ""sizes"": [2, 2]}, {""t"": 151, ""sizes"": [2, 4, 2, 2]}, {""t"": 201, ""sizes"": [2, 3, 4, 2, 2]}, {""t"": 251, ""sizes"": [2, 3, 2, 1]}, {""t"": 301, ""sizes"": [1, 2, 1, 2]}, {""t"": 351, ""sizes"": [1, 3, 2]}, {""t"": 401, ""sizes"": [1, 1, 2, 2]}, {""t"": 451, ""sizes"": [1, 2, 4]}, {""t"": 501, ""sizes"": [3]}, {""t"": 551, ""sizes"": [3, 4, 2, 2]}, {""t"": 601, ""sizes"": [1, 4, 2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [4, 2, 2]}, {""t"": 751, ""sizes"": [3, 4, 2, 2]}, {""t"": 801, ""sizes"": [2, 3, 2, 1]}, {""t"": 851, ""sizes"": [2, 2, 1, 2]}, {""t"": 901, ""sizes"": [2, 3, 2]}, {""t"": 951, ""sizes"": [2, 1, 2, 2]}]","[3, 3, 4, 2, 2, 1, 4, 2, 2, 4, 2, 2, 3, 4, 2, 2, 2, 3, 2, 1, 2, 2, 1, 2, 2, 3, 2, 2, 1, 2, 2]",Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.12460000000000002,2.0345238095238094,0.06634000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [18, 24, 1, 7, 1, 1, 2, 1]}, {""t"": 51, ""sizes"": [7, 2, 2]}, {""t"": 101, ""sizes"": [2, 1, 1, 2]}, {""t"": 151, ""sizes"": [8, 3, 2, 2, 2]}, {""t"": 201, ""sizes"": [8, 2, 1, 2]}, {""t"": 251, ""sizes"": [7, 3, 1, 2]}, {""t"": 301, ""sizes"": [8, 3, 2, 2]}, {""t"": 351, ""sizes"": [3, 3, 1, 2, 2]}, {""t"": 401, ""sizes"": [7, 2, 1]}, {""t"": 451, ""sizes"": [8, 3, 1, 2]}, {""t"": 501, ""sizes"": [7, 2]}, {""t"": 551, ""sizes"": [8, 3, 2, 2, 1]}, {""t"": 601, ""sizes"": [7, 2, 2]}, {""t"": 651, ""sizes"": [2, 2, 1]}, {""t"": 701, ""sizes"": [8, 3, 2, 2, 2]}, {""t"": 751, ""sizes"": [8, 2, 2, 2]}, {""t"": 801, ""sizes"": [7, 3, 2, 2]}, {""t"": 851, ""sizes"": [8, 3, 2, 2, 2]}, {""t"": 901, ""sizes"": [3, 3, 2, 2, 2]}, {""t"": 951, ""sizes"": [7, 2, 2, 2]}]","[7, 2, 8, 3, 2, 2, 1, 7, 2, 2, 2, 2, 1, 8, 3, 2, 2, 2, 8, 2, 2, 2, 7, 3, 2, 2, 8, 3, 2, 2, 2, 3, 3, 2, 2, 2, 7, 2, 2, 2]",Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.06647999999999998,1.3599999999999999,0.0355,False,,1000,1000,"[{""t"": 1, ""sizes"": [1, 18, 10, 1, 1, 6, 8, 1, 6, 1]}, {""t"": 51, ""sizes"": [2, 5, 2, 1]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [2, 5, 2]}, {""t"": 201, ""sizes"": [2]}, {""t"": 251, ""sizes"": [4, 2, 2]}, {""t"": 301, ""sizes"": [2, 3, 2, 1]}, {""t"": 351, ""sizes"": [2, 2, 2]}, {""t"": 401, ""sizes"": [5, 2]}, {""t"": 451, ""sizes"": [2, 4, 2]}, {""t"": 501, ""sizes"": [4, 2]}, {""t"": 551, ""sizes"": [2, 3, 2]}, {""t"": 601, ""sizes"": [2, 5, 2, 1]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [2, 5, 2]}, {""t"": 751, ""sizes"": [2]}, {""t"": 801, ""sizes"": [4, 2, 2]}, {""t"": 851, ""sizes"": [2, 3, 2, 1]}, {""t"": 901, ""sizes"": [2, 2, 2]}, {""t"": 951, ""sizes"": [5, 2]}]","[4, 2, 2, 3, 2, 2, 5, 2, 1, 2, 2, 5, 2, 2, 4, 2, 2, 2, 3, 2, 1, 2, 2, 2, 5, 2]",Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.08444000000000002,1.9628571428571426,0.04,False,,1000,1000,"[{""t"": 1, ""sizes"": [57, 1, 2, 2]}, {""t"": 51, ""sizes"": [4, 2, 2]}, {""t"": 101, ""sizes"": [2, 4]}, {""t"": 151, ""sizes"": [4, 2, 4, 2]}, {""t"": 201, ""sizes"": [4, 2, 2, 2]}, {""t"": 251, ""sizes"": [2, 2, 4]}, {""t"": 301, ""sizes"": [3, 1, 4]}, {""t"": 351, ""sizes"": [1, 4, 2]}, {""t"": 401, ""sizes"": [3, 1, 4, 2]}, {""t"": 451, ""sizes"": [4, 1, 4]}, {""t"": 501, ""sizes"": [2, 4]}, {""t"": 551, ""sizes"": [3, 4, 2]}, {""t"": 601, ""sizes"": [4, 2]}, {""t"": 651, ""sizes"": [4]}, {""t"": 701, ""sizes"": [4, 4, 2]}, {""t"": 751, ""sizes"": [4, 2, 2]}, {""t"": 801, ""sizes"": [2, 2, 4]}, {""t"": 851, ""sizes"": [3, 2, 4]}, {""t"": 901, ""sizes"": [2, 4, 2]}, {""t"": 951, ""sizes"": [3, 2, 4, 2]}]","[2, 4, 3, 4, 2, 4, 2, 4, 4, 4, 2, 4, 2, 2, 2, 2, 4, 3, 2, 4, 2, 4, 2, 3, 2, 4, 2]",Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.10114000000000002,1.9577777777777778,0.0373,False,,1000,1000,"[{""t"": 1, ""sizes"": [17, 2, 15, 1, 8, 11, 1]}, {""t"": 51, ""sizes"": [3, 2, 2, 4, 2]}, {""t"": 101, ""sizes"": [2, 2, 2]}, {""t"": 151, ""sizes"": [1, 2, 2, 2, 4, 2]}, {""t"": 201, ""sizes"": [3, 1, 2, 2, 4, 2]}, {""t"": 251, ""sizes"": [2, 2, 4, 2]}, {""t"": 301, ""sizes"": [3, 2, 1, 2]}, {""t"": 351, ""sizes"": [2, 2, 2, 4, 2]}, {""t"": 401, ""sizes"": [3, 4, 1]}, {""t"": 451, ""sizes"": [1, 2, 4]}, {""t"": 501, ""sizes"": [3, 2, 1, 4]}, {""t"": 551, ""sizes"": [3, 2, 4, 1]}, {""t"": 601, ""sizes"": [3, 2, 2, 4, 2]}, {""t"": 651, ""sizes"": [2, 2]}, {""t"": 701, ""sizes"": [1, 2, 2, 2, 4, 2]}, {""t"": 751, ""sizes"": [3, 1, 2, 2, 4, 2]}, {""t"": 801, ""sizes"": [2, 2, 4, 2]}, {""t"": 851, ""sizes"": [3, 2, 2, 2]}, {""t"": 901, ""sizes"": [2, 2, 1, 2, 4, 2]}, {""t"": 951, ""sizes"": [3, 4, 2]}]","[3, 2, 1, 4, 3, 2, 4, 1, 3, 2, 2, 4, 2, 2, 2, 1, 2, 2, 2, 4, 2, 3, 1, 2, 2, 4, 2, 2, 2, 4, 2, 3, 2, 2, 2, 2, 2, 1, 2, 4, 2, 3, 4, 2]",Imitate
